datetime_utc,lmp,congestion,loss,energy
2023-11-24 17:00:00+00:00,26.113333333333333,-6.259166666666666,0.9558333333333334,31.416666666666668
2023-11-24 18:00:00+00:00,23.912499999999998,-16.203333333333333,0.38833333333333336,39.72749999999999
2023-11-24 19:00:00+00:00,31.00916666666667,-26.055000000000003,0.24333333333333332,56.82083333333334
2023-11-24 20:00:00+00:00,32.240833333333335,-20.74,0.5650000000000001,52.41583333333334
2023-11-24 21:00:00+00:00,42.564166666666665,-0.22916666666666666,1.9891666666666665,40.80416666666666
2023-11-24 22:00:00+00:00,100.1825,-6.014166666666667,4.401666666666666,101.795
2023-11-24 23:00:00+00:00,50.0525,-13.586666666666666,1.9066666666666665,61.7325
2023-11-25 00:00:00+00:00,40.012499999999996,-11.3725,1.5075,49.8775
2023-11-25 01:00:00+00:00,33.223333333333336,-0.12666666666666668,1.6466666666666667,31.703333333333333
2023-11-25 02:00:00+00:00,33.74,-0.88,1.5908333333333333,33.02916666666667
2023-11-25 03:00:00+00:00,33.005,0.0,1.5225,31.4825
2023-11-25 04:00:00+00:00,39.284166666666664,-19.388333333333332,0.8591666666666667,57.81333333333333
2023-11-25 05:00:00+00:00,31.921666666666667,-5.803333333333334,1.1791666666666667,36.545833333333334
2023-11-25 06:00:00+00:00,30.5625,-0.5016666666666666,1.3333333333333333,29.730833333333333
2023-11-25 07:00:00+00:00,29.48,0.0,1.2441666666666666,28.235833333333332
2023-11-25 08:00:00+00:00,31.99166666666667,0.0,1.32,30.67166666666667
2023-11-25 09:00:00+00:00,31.787499999999998,0.0,1.2558333333333334,30.531666666666666
2023-11-25 10:00:00+00:00,32.75666666666667,-0.4008333333333334,1.3866666666666667,31.770833333333332
2023-11-25 11:00:00+00:00,39.5225,-10.461666666666666,1.3458333333333332,48.638333333333335
2023-11-25 12:00:00+00:00,40.330000000000005,-13.218333333333334,1.2658333333333334,52.282500000000006
2023-11-25 13:00:00+00:00,27.875,-3.7125,1.1683333333333332,30.419166666666666
2023-11-25 14:00:00+00:00,30.90833333333333,-0.057499999999999996,1.5616666666666665,29.404166666666665
2023-11-25 15:00:00+00:00,33.681666666666665,0.0,1.7874999999999999,31.894166666666663
2023-11-25 16:00:00+00:00,31.635,0.0,1.5966666666666667,30.038333333333334
2023-11-25 17:00:00+00:00,32.42083333333333,0.0,1.6391666666666669,30.78166666666666
